County;Income_Ratio;Single_Parent_Households;Association_Rate;Violent_Crime_Rate;Injury_Death_Rate;Presence_of_violation;Severe_Housing_Problems;Drive_Alone
Arapahoe_Colorado;4.0448945565;29.005929312;7.9897279411;329.9652518;65.729348728;No;17.105836237;77.373344561
Archuleta_Colorado;4.0799696035;26.584587323;13.225455111;190.26029227;90.535110151;No;17.71321462;71.013960323
Baca_Colorado;4.5813913043;22.39010989;16.816143498;96.471885336;132.80212483;Yes;12.420382166;71.286513362
Bent_Colorado;4.4287011218;29.125138427;6.8247739294;133.48758565;100.18309324;No;18.042813456;77.735849057
Boulder_Colorado;5.1566863274;24.849744246;9.4654062677;242.3764358;68.094788449;Yes;19.687385218;64.733935743
Broomfield_Colorado;3.8048458589;15.200258398;6.4633468112;50.922081381;57.534894136;No;12.877178071;77.891769356
Chaffee_Colorado;4.0599793175;18.598949212;19.939133172;61.134442613;92.330223821;No;13.08833011;71.751690227
Cheyenne_Colorado;3.9079891901;14.351851852;10.822510823;80.14961261;118.49617581;No;7.3825503356;73.139158576
Clear Creek_Colorado;3.6657322637;25.883922615;6.3586265367;562.54136334;70.920461628;Yes;10.047281324;66.34558679
Conejos_Colorado;4.8523223243;22.792149866;6.1508180588;44.952478808;119.5559351;Yes;14.576271186;77.279151943
Costilla_Colorado;4.7848877844;39.097744361;5.3748992206;226.24434389;104.58523697;Yes;18.213058419;74.058919804
Crowley_Colorado;4.8261273826;32.451253482;7.0249385318;65.18904824;93.700446879;No;15.811965812;78.268251273
Custer_Colorado;4.1075373287;25.dec;28.248587571;125.15644556;124.07497674;No;27.318295739;65.987933635
Delta_Colorado;4.8530989613;24.67807661;14.453715262;84.296945152;102.4170422;Yes;19.029850746;75.358349311
Denver_Colorado;5.1279305589;35.688038013;10.561856116;631.46154365;73.963123931;No;19.367646259;69.887866747
Dolores_Colorado;4.4383744807;39.058171745;4.8638132296;175.3507014;118.71784725;No;16.312056738;60.333761232
Douglas_Colorado;3.294720113;15.1332673;6.0858346114;113.61496356;50.90486826;No;10.718624848;77.973531499
Eagle_Colorado;3.5430187122;22.258441993;8.3350312101;144.27581038;49.673759183;Yes;18.834080717;73.942398346
Elbert_Colorado;4.0358603409;;6.7377432523;4.2722262571;62.330009066;No;15.805109923;77.949709865
El Paso_Colorado;4.1863854535;27.29399032;8.4848696178;399.61498249;84.394551182;Yes;15.975294046;77.548545913
Fremont_Colorado;4.3773708306;36.12515371;10.116764322;225.26871339;107.39399105;No;14.840881273;81.872495958
Garfield_Colorado;3.7154737343;20.580918443;9.849372527;188.98070679;72.198939019;Yes;23.011639185;73.068071907
Gilpin_Colorado;3.8556537102;11.402623613;5.0581689428;286.16265116;68.436901177;No;23.300970874;74.85884101
Grand_Colorado;3.974760883;27.924379677;17.324093817;80.809635587;84.034752436;No;14.380952381;64.613959949
Gunnison_Colorado;4.5289319513;32.417195208;18.893222818;179.08196927;81.839148873;Yes;19.570405728;57.738095238
Hinsdale_Colorado;3.9645338983;30.281690141;38.07106599;254.61489497;170.12063099;No;17.721518987;67.430025445
Huerfano_Colorado;4.3920859041;44.990176817;16.47446458;409.06487769;158.47860539;No;17.024793388;75.431034483
Jackson_Colorado;4.1305603962;4.1522491349;22.107590273;0;152.72698043;No;9.756097561;61.166429587
Jefferson_Colorado;4.0080566266;25.304379587;7.6770128551;253.58037445;76.4277046;Yes;14.316478981;78.335468369
Kiowa_Colorado;3.8314176245;40.476190476;21.849963583;113.42155009;120.89240576;Yes;10.256410256;78.571428571
Kit Carson_Colorado;3.9231016879;28.348214286;18.303843807;206.29533506;94.339622642;Yes;11.480865225;74.544419134
Lake_Colorado;4.2656916235;29.398324448;13.126804936;201.54517971;74.579160452;No;16.033057851;67.022308438
La Plata_Colorado;3.9975751044;25.708540789;10.607122953;174.58228218;80.535045557;Yes;15.059260981;73.817567568
Larimer_Colorado;4.5135026494;24.705226859;9.23548426;201.12825097;69.254417081;Yes;17.256672527;75.03303523
Las Animas_Colorado;4.6231084209;30.020283976;13.472310856;146.89423615;157.97565482;Yes;17.167381974;71.554500763
Lincoln_Colorado;4.2182001247;27.762557078;12.404749247;99.791345369;68.626742758;No;13.432835821;72.303409882
Logan_Colorado;5.1327083212;30.107526882;13.23053059;301.13036248;86.623054365;Yes;14.312617702;75.736311524
Mesa_Colorado;4.6557953789;34.43785892;8.8617631577;347.93466523;96.646072966;Yes;16.929831968;77.891392686
Mineral_Colorado;4.2557508505;32.926829268;54.644808743;137.17421125;129.48895028;No;9.1891891892;49.861495845
Moffat_Colorado;4.4393379192;23.982869379;11.442520406;159.08738165;101.2145749;No;15.045135406;72.554002541
Montezuma_Colorado;4.4230807577;30.247991617;9.6299862958;159.32125307;129.28297672;No;15.266442631;78.756712478
Montrose_Colorado;4.4594307669;31.034482759;9.8864266596;134.4240888;116.13950347;No;19.976147883;80.793907777
Morgan_Colorado;3.5005178167;30.742145179;12.025182146;202.82873649;89.715876178;Yes;14.587332054;72.202138297
Otero_Colorado;5.2624205661;39.392523364;15.304728068;157.71125007;92.235906896;Yes;17.505030181;79.361942405
Ouray_Colorado;4.068491555;28.803545052;16.471072679;81.632653061;123.25739544;No;16.414141414;63.71040724
Park_Colorado;3.9349756115;21.784682081;6.4080158453;112.33150275;114.22180447;No;14.617486339;71.762469246
Phillips_Colorado;4.2202982639;12.34911792;27.985074627;161.27174289;97.006651885;No;18.713450292;71.483808603
Pitkin_Colorado;4.1249158816;29.873772791;19.716088328;62.071495077;62.19327408;Yes;18.626155878;51.803101334
Prowers_Colorado;4.7232918082;34.973753281;17.614494212;56.942975677;81.299464087;Yes;13.285272915;76.96461825
Pueblo_Colorado;4.9433606042;40.478042761;8.4179672123;629.90730185;102.50270307;Yes;18.166640165;81.50916067
Rio Blanco_Colorado;4.9111416152;24.292007552;15.278838808;96.740586397;99.84871407;No;11.89516129;67.793773016
Rio Grande_Colorado;5.61733093;23.835920177;19.165432529;200.85582045;119.51570159;No;15.926327194;78.120835184
Routt_Colorado;4.4140469417;15.097225257;14.605647517;159.39811273;73.325863433;Yes;19.300106045;68.287199663
Saguache_Colorado;5.1769061986;23.02209551;12.521521365;175.50857599;123.14493211;No;18.461538462;71.840715156
San Juan_Colorado;3.7970869565;45.744680851;14.409221902;71.83908046;91.911764706;No;21.428571429;47.213114754
San Miguel_Colorado;4.5219275368;24.861495845;9.9787950605;114.0034201;73.639572383;Yes;31.419939577;45.941315057
Sedgwick_Colorado;4.831897569;39.761431412;16.618196926;337.55274262;118.06375443;No;10.526315789;75.571725572
Summit_Colorado;3.9430367926;21.237458194;8.2307236452;175.97667052;50.914791417;Yes;24.938393297;72.43030432
Teller_Colorado;3.8324443866;28.948598131;12.893565695;242.00111363;90.956559821;Yes;14.457202505;75.434951961
Washington_Colorado;3.866950259;25.70905764;16.2999185;133.95157135;94.677479109;No;9.9236641221;74.74701012
Weld_Colorado;3.9877264957;23.856903445;6.7134119051;272.7775432;67.099848205;No;16.289304841;79.959827624
Yuma_Colorado;4.1767311172;25.441176471;17.816490151;4.9002793159;69.064861772;No;10.090556274;68.808458723
Fairfield_Connecticut;5.8807162371;25.570029589;9.087279186;238.13702459;50.470725181;Yes;21.946039722;71.931149643
Hartford_Connecticut;5.0103708016;35.954513223;10.365434805;270.04471382;66.988476241;Yes;17.633387227;81.146902849
Litchfield_Connecticut;4.0550275725;20.817137428;10.790322669;106.29585098;72.152894592;Yes;15.915190553;83.681117363
Middlesex_Connecticut;4.44993189;26.487085834;10.285987179;109.74528775;71.71496164;Yes;13.718520759;81.902899218
New Haven_Connecticut;5.1550357476;36.892854532;8.5543398979;328.67014478;71.901224646;Yes;20.682145815;78.355396795
New London_Connecticut;4.4227744783;36.056474445;9.8220540324;283.15892622;74.934322054;Yes;15.587586272;80.041266968
Tolland_Connecticut;4.1973665701;24.352694192;7.2790799243;135.48723293;58.936785672;No;12.742127972;80.594902689
Windham_Connecticut;4.4726083401;36.785228046;9.4670889562;107.36796898;78.804096443;Yes;16.691134952;82.750779969
Kent_Delaware;4.0988187277;39.055322548;8.2367140087;448.14599062;73.275966522;No;16.204391613;82.143815573
New Castle_Delaware;4.6590757101;36.153559757;10.431123168;551.25136937;70.568630425;Yes;15.160429129;80.510546944
Sussex_Delaware;3.9519403752;36.265048496;10.987464302;406.1413998;74.998169081;Yes;15.464679436;83.417460197
District of Columbia_District of Columbia;7.2920126701;52.837923421;27.614251949;1226.4348766;72.389158389;No;21.233402831;34.006846032
Alachua_Florida;6.0966835301;34.72475471;9.8293712239;560.54092488;60.373701677;Yes;21.265704979;74.669607247
Baker_Florida;4.3495327103;26.239419589;7.8748612951;465.69388389;71.14544161;No;15.112736137;84.856192526
Bay_Florida;4.2837681418;37.780720201;8.8055920945;496.91120437;87.80438114;No;17.034746761;81.695592
Bradford_Florida;5.5513391374;40.550595238;13.369976974;454.08105347;106.36398798;No;14.88027366;87.538563244
Brevard_Florida;4.4020925448;35.9105413;7.6494051422;496.31520878;95.98859107;Yes;15.844517258;81.580941656
Broward_Florida;4.8006809171;39.63736732;5.5141514177;397.77519133;61.449644413;Yes;25.183317544;80.022834052
Calhoun_Florida;4.3871581451;33.877159309;9.7067184358;173.97355602;67.509850927;No;14.838035528;78.705907812
Charlotte_Florida;4.0565848773;34.873814867;6.2757403412;199.69027631;68.872191901;No;16.261916359;79.040756508
Citrus_Florida;4.1991249658;39.530118185;8.7730902862;296.26859769;119.18631713;No;14.317325029;81.730026797
Clay_Florida;3.8448883666;29.654803098;6.7207204612;268.32354404;78.279228572;No;14.662225762;83.345538008
Collier_Florida;4.5179378433;36.002764731;7.6136015074;261.45589652;77.309473354;No;20.240203249;74.629666273
Columbia_Florida;4.564516129;36.344452008;8.0809246887;570.55497443;94.554644705;No;15.858287642;83.672989497
DeSoto_Florida;3.8973944191;38.865576617;8.938547486;440.77918385;69.800561782;No;19.172597865;67.24372846
Dixie_Florida;4.3119644142;43.576741041;9.2024539877;499.22816698;134.52970144;No;14.545454545;77.090517241
Duval_Florida;4.4758893985;41.843168089;8.6801150871;654.10290188;92.63823159;No;19.569399231;80.253623605
Escambia_Florida;3.8620763898;39.003385494;8.5346159581;659.72144383;76.14810131;Yes;14.006686609;75.932804083
Flagler_Florida;3.6444480245;37.655368778;6.3706028991;242.67206787;74.063383063;No;16.874154263;83.461518608
Franklin_Florida;5.2530512612;32.914704343;11.763717335;267.65230691;93.534233529;Yes;18.202764977;79.796786389
Gadsden_Florida;4.4474644076;60.232764572;11.302873538;361.3650505;68.520478082;No;18.302387268;84.475083467
Gilchrist_Florida;4.1449917816;27.255813953;5.8099000697;322.52389609;101.06642504;No;11.802748585;75.64365819
Glades_Florida;4.0163049994;39.70727101;5.7265569077;233.54254853;81.90247755;No;14.285714286;75.789473684
Gulf_Florida;4.4337225778;31.37490008;15.634771732;392.16916609;70.180715342;Yes;17.663551402;71.059387301
Hamilton_Florida;5.245509839;45.695117406;8.3559640694;331.69232918;82.816316218;No;14.07249467;79.375165475
Hardee_Florida;4.6306586137;39.710144928;13.157894737;269.38096616;80.867835729;No;19.356955381;79.469245011
Hendry_Florida;4.6350997151;45.854897902;8.9081191143;559.98642457;79.08304747;Yes;22.036139268;64.363067293
Hernando_Florida;3.8855638812;35.314589248;6.3992124046;257.5032574;111.00929383;No;16.344925479;82.016144471
Highlands_Florida;3.8567523847;36.349115801;12.188233895;318.26592651;100.57238106;Yes;15.781656146;79.761715141
Hillsborough_Florida;4.8075923724;39.833590639;7.5495662814;311.50704576;68.780565226;Yes;19.600683015;80.148850934
Holmes_Florida;5.4058903424;37.447033898;13.342228152;335.32144133;85.945813211;No;15.666178624;84.265568056
Indian River_Florida;4.2627668659;32.594217348;9.6989370757;255.15837827;94.246125512;No;16.532641591;79.646549214
Jackson_Florida;4.6113989637;44.659538548;11.611271227;359.68495065;87.285543126;No;13.733905579;88.594197485
Jefferson_Florida;4.5838150289;42.627927147;10.067596721;873.79675345;71.047957371;No;14.510166359;84.465816433
Lafayette_Florida;6.0750448603;20.977484898;17.407450389;199.11252702;80.619155111;No;17.034068136;80.983877635
Lake_Florida;4.0366216927;37.318176836;8.2588939641;306.3644643;101.77730145;Yes;16.503144654;81.507981468
Lee_Florida;4.2891449312;39.384932336;6.2436317725;347.84984732;87.067693634;Yes;18.47315536;79.890622008
Leon_Florida;5.2075883989;39.39519081;13.619528737;739.04143923;49.153311486;No;22.614697523;80.689987664
Levy_Florida;4.2533366288;43.768115942;9.5092715398;1075.9850387;120.85955718;Yes;14.244279729;80.613479468
Liberty_Florida;4.7428421605;38.838348495;9.7537186052;53.683268715;81.959309613;No;11.293634497;76.385442514
Madison_Florida;5.5376592357;46.879493817;14.815627744;872.24217547;84.482329113;No;19.501133787;82.255845942
Manatee_Florida;4.5068283994;38.213370603;7.6352530541;518.70063208;99.63270064;No;17.743551679;79.690993967
Marion_Florida;3.9540767567;40.774290783;7.2488682597;376.79895334;130.40026556;Yes;15.504403372;80.391040082
Martin_Florida;4.8808832074;31.966581967;9.3887247087;240.199077;81.840828568;Yes;18.668280872;77.513373625
Miami-Dade_Florida;5.6135883465;40.68250257;4.8913634445;601.83692932;49.471986265;No;31.117193391;76.839943957
Monroe_Florida;4.6942208384;34.407015107;11.760688949;431.23304499;100.24311539;No;25.890695261;69.057696592
Nassau_Florida;4.1863655116;33.15839393;11.783384188;166.13843165;99.20936983;No;15.050344462;83.428405122
Okaloosa_Florida;4.0899571455;30.703448276;9.0967838147;394.67797127;74.210045644;No;16.40515457;82.89957643
Okeechobee_Florida;4.0245581698;40.14263266;8.6818474971;390.34281731;91.560887991;Yes;18.167880414;80.584401633
Orange_Florida;4.584845157;38.101261436;7.303896096;647.96862419;56.580861174;Yes;22.566310554;78.984563118
Osceola_Florida;4.0629780607;36.17672467;4.6724104579;425.63477221;56.511709831;Yes;23.689625298;81.400376595
Palm Beach_Florida;4.9613615833;36.947201184;6.4412907516;451.78936953;82.488818354;Yes;23.16289597;78.457502102
Pasco_Florida;4.3998793167;34.534978281;5.5233738251;304.19575463;95.524066658;No;15.744418205;80.5526137
Pinellas_Florida;4.7844265804;40.127138249;7.5671624702;464.86022321;95.422821449;No;18.846158622;79.092902987
Polk_Florida;4.1609108159;40.266136223;8.0612595681;340.51055722;72.844470767;Yes;17.720661306;82.230221934
Putnam_Florida;5.0108782945;49.731339419;10.515101623;537.1134306;108.69445272;Yes;21.527903197;78.490397861
St. Johns_Florida;4.636046584;20.93657137;6.8485284171;225.4094273;67.866614303;Yes;15.699141848;81.10940846
St. Lucie_Florida;4.3401373706;36.967514933;5.6768687175;298.69371953;76.84926051;Yes;20.676552363;78.759602993
Santa Rosa_Florida;3.8817174225;27.273959604;7.742071708;145.43043826;69.590004867;No;13.775466712;83.243400299
Sarasota_Florida;4.3037366618;33.738333616;9.0651503143;238.88888201;87.028333106;Yes;17.133316209;83.07113825
Seminole_Florida;4.4347434067;30.162675813;6.5864727024;356.8931814;59.977585214;Yes;18.051359517;82.042174548
Sumter_Florida;3.8111795945;34.765671113;5.4034001097;212.45766781;105.35101738;Yes;11.459200666;75.781659389
Suwannee_Florida;4.4949599084;38.897232354;10.732063753;513.58459472;92.027334852;No;16.517571885;77.073170732
Taylor_Florida;4.0289831865;35.475578406;15.332581736;915.96362441;94.69358585;No;11.702827087;80.933273889
Union_Florida;4.6234142805;36.233901845;4.6229031832;273.35001976;115.45677587;No;16.85971686;78.748997594
Volusia_Florida;4.321297308;41.404743488;7.4240031434;428.08435654;86.69092008;Yes;18.990408632;80.506101268
Wakulla_Florida;3.5248083161;30.015197568;10.033549682;218.86349579;80.378729383;Yes;12.722170253;84.626843438
Walton_Florida;5.0392314991;34.12311266;9.7133057111;361.62518613;73.328946131;No;19.540229885;79.990466412
Washington_Florida;4.9774210389;35.975103734;11.803492206;189.85296494;90.318800957;No;14.614918132;86.807297605
Appling_Georgia;5.0981335761;42.049393414;14.651617104;379.19826652;80.101317342;No;10.205580029;82.890727035
Atkinson_Georgia;4.2266229346;49.762828806;6.0437567992;95.47611693;105.95771324;No;15.884476534;82.727555141
Bacon_Georgia;5.3707686434;43.863870746;11.431586352;253.48542459;88.515941721;No;10.126582278;79.054209919
Baker_Georgia;6.1416332201;33.58778626;6.3492063492;95.47611693;68.212824011;No;11.627906977;88.772213247
Baldwin_Georgia;6.1572130415;46.956722981;9.0820485557;689.41443407;72.101540071;Yes;20.025031289;85.180587575
Banks_Georgia;4.0455863402;29.264292409;10.327770832;194.75777002;78.060627087;Yes;14.569031274;80.570758405
Barrow_Georgia;3.5677934483;32.310290028;8.2981095869;497.24463225;63.787375415;Yes;15.237691002;85.143348454
Bartow_Georgia;4.2691365721;31.807663647;7.5139441463;467.95743699;75.784515475;No;15.938986846;81.899606513
Ben Hill_Georgia;5.4366900105;48.623435722;11.018964217;361.24888902;63.49499544;No;19.875292284;84.34525763
Berrien_Georgia;5.0035345681;28.267611874;6.3181172011;224.23890677;66.392665191;No;14.870689655;80.404443179
Bibb_Georgia;6.3955829109;54.817975871;13.877978528;500.68215496;76.305163359;No;22.185256523;81.957145267
Bleckley_Georgia;6.129321663;45.461598138;12.33616037;354.53849563;70.744705938;No;13.244228433;84.561318468
Brantley_Georgia;4.3237072255;32.99503834;7.6273494961;198.66648524;84.552845528;No;10.106382979;84.176516942
Brooks_Georgia;4.9886334281;38.742992033;11.474469306;527.20513687;70.634166388;No;22.509505703;82.063017074
Bryan_Georgia;4.8919399447;29.826805747;8.8324592879;258.11051693;64.391133398;No;14.160839161;85.302413037
Bulloch_Georgia;6.0338493292;39.312950876;7.895934263;184.83128043;53.704375135;No;23.517030233;79.177146406
Burke_Georgia;5.779054917;56.136516476;9.6967559944;619.77068485;105.64589258;No;15.987654321;87.665813358
Butts_Georgia;4.9989096752;33.601447818;10.496704035;305.01461084;103.21663649;No;16.398713826;85.65914142
Calhoun_Georgia;5.3895824365;41.681415929;12.650221379;1499.4326471;62.027043791;No;17.438692098;79.234629862
Camden_Georgia;3.8486586352;30.920380413;10.187141564;319.79797265;56.562599128;No;14.404506438;84.014607628
